sample_number,date_collection,site,element,value,unit,censored
1,2021-03-24,1,Ag,0.8964792997056589,µg/g,none
1,2021-03-24,1,As,4.879476817804939,µg/g,none
1,2021-03-24,1,Cd,0.9779171371830973,µg/g,none
1,2021-03-24,1,Ce,10.82754450227188,µg/g,none
1,2021-03-24,1,Co,1.8773598723722775,µg/g,none
1,2021-03-24,1,Sb,1.2327167581937362,µg/g,none
1,2021-03-24,1,Ti,37.44720678041062,µg/g,none
1,2021-03-24,1,U,0.33322883224680355,µg/g,none
1,2021-03-24,1,V,4.738193073602693,µg/g,none
2,2021-03-24,2,Ag,0.5301204108646467,µg/g,none
2,2021-03-24,2,As,3.741068437729243,µg/g,none
2,2021-03-24,2,Cd,0.6326526974076987,µg/g,none
2,2021-03-24,2,Ce,20.36357450673189,µg/g,none
2,2021-03-24,2,Co,2.5321146221474633,µg/g,none
2,2021-03-24,2,Sb,0.10706638115631692,µg/g,left
2,2021-03-24,2,Ti,29.982129355390722,µg/g,none
2,2021-03-24,2,U,0.4887909162274853,µg/g,none
2,2021-03-24,2,V,3.900902475828136,µg/g,none
3,2021-03-24,3,Ag,0.7254492522398095,µg/g,none
3,2021-03-24,3,As,2.483342865327152,µg/g,none
3,2021-03-24,3,Cd,0.7665900352183125,µg/g,none
3,2021-03-24,3,Ce,7.042828927276558,µg/g,none
3,2021-03-24,3,Co,2.2793696110806465,µg/g,none
3,2021-03-24,3,Sb,1.1986478066103627,µg/g,none
3,2021-03-24,3,Ti,49.28081203502176,µg/g,none
3,2021-03-24,3,U,0.6189760563039576,µg/g,none
3,2021-03-24,3,V,3.5618193553776036,µg/g,none
5,2021-03-30,1,Ag,0.7584305775911641,µg/g,none
5,2021-03-30,1,As,5.850611497192584,µg/g,none
5,2021-03-30,1,Cd,0.5404311378259816,µg/g,none
5,2021-03-30,1,Ce,20.90862186684204,µg/g,none
5,2021-03-30,1,Co,3.449095302188274,µg/g,none
5,2021-03-30,1,Sb,0.10103051121438676,µg/g,left
5,2021-03-30,1,Ti,106.40764569674384,µg/g,none
5,2021-03-30,1,U,0.3116708509462997,µg/g,none
5,2021-03-30,1,V,9.550653177000983,µg/g,none
6,2021-03-31,2,Ag,0.40668059413996827,µg/g,none
6,2021-03-31,2,As,9.680841216600664,µg/g,none
6,2021-03-31,2,Cd,1.2003553582254392,µg/g,none
6,2021-03-31,2,Ce,65.742128152657,µg/g,none
6,2021-03-31,2,Co,4.929535138518483,µg/g,none
6,2021-03-31,2,Sb,0.0952925481227368,µg/g,left
6,2021-03-31,2,Ti,59.06520066535765,µg/g,none
6,2021-03-31,2,U,1.6195231687372391,µg/g,none
6,2021-03-31,2,V,7.578371038251373,µg/g,none
7,2021-03-31,3,Ag,0.8346105945540251,µg/g,none
7,2021-03-31,3,As,3.5929754419946507,µg/g,none
7,2021-03-31,3,Cd,0.8991873375289359,µg/g,none
7,2021-03-31,3,Ce,11.598027139408634,µg/g,none
7,2021-03-31,3,Co,3.383374889240102,µg/g,none
7,2021-03-31,3,Sb,0.10185373803218578,µg/g,left
7,2021-03-31,3,Ti,74.61256514688884,µg/g,none
7,2021-03-31,3,U,0.6122725816795214,µg/g,none
7,2021-03-31,3,V,6.038742620876635,µg/g,none
9,2021-04-07,1,Ag,0.7401069305165134,µg/g,none
9,2021-04-07,1,As,8.285209199571183,µg/g,none
9,2021-04-07,1,Cd,0.5080453871026729,µg/g,none
9,2021-04-07,1,Ce,22.19275575324381,µg/g,none
9,2021-04-07,1,Co,1.613778619866125,µg/g,none
9,2021-04-07,1,Sb,0.1075384449940854,µg/g,left
9,2021-04-07,1,Ti,36.2775869110094,µg/g,none
9,2021-04-07,1,U,0.3443222369242571,µg/g,none
9,2021-04-07,1,V,6.348014038806492,µg/g,none
10,2021-04-07,2,Ag,0.3617283861876924,µg/g,none
10,2021-04-07,2,As,4.748703399509663,µg/g,none
10,2021-04-07,2,Cd,0.8838285309299329,µg/g,none
10,2021-04-07,2,Ce,40.97543217236703,µg/g,none
10,2021-04-07,2,Co,2.616965641331075,µg/g,none
10,2021-04-07,2,Sb,0.09984025559105432,µg/g,left
10,2021-04-07,2,Ti,21.98416754833252,µg/g,none
10,2021-04-07,2,U,0.7233875606155394,µg/g,none
10,2021-04-07,2,V,2.9584584854116804,µg/g,none
11,2021-04-07,3,Ag,0.9013871574024692,µg/g,none
11,2021-04-07,3,As,3.755763431544228,µg/g,none
11,2021-04-07,3,Cd,0.9160516600995884,µg/g,none
11,2021-04-07,3,Ce,10.406285250226432,µg/g,none
11,2021-04-07,3,Co,2.756436634052592,µg/g,none
11,2021-04-07,3,Sb,0.10565240359218173,µg/g,left
11,2021-04-07,3,Ti,71.54618586724747,µg/g,none
11,2021-04-07,3,U,0.6271385243376653,µg/g,none
11,2021-04-07,3,V,5.427887495677274,µg/g,none
13,2021-04-14,1,Ag,0.900834409756036,µg/g,none
13,2021-04-14,1,As,4.18433335271582,µg/g,none
13,2021-04-14,1,Cd,0.6198705115110115,µg/g,none
13,2021-04-14,1,Ce,10.257065566228391,µg/g,none
13,2021-04-14,1,Co,0.9217612991639804,µg/g,none
13,2021-04-14,1,Sb,0.10280662074637607,µg/g,left
13,2021-04-14,1,Ti,13.8694741600461,µg/g,none
13,2021-04-14,1,U,0.8086236425251764,µg/g,none
13,2021-04-14,1,V,2.9369090308620147,µg/g,none
14,2021-04-23,2,Ag,0.6377697892571489,µg/g,none
14,2021-04-23,2,As,3.9915444496052954,µg/g,none
14,2021-04-23,2,Cd,0.5460401386466134,µg/g,none
14,2021-04-23,2,Ce,19.509532061707983,µg/g,none
14,2021-04-23,2,Co,2.1184709270942603,µg/g,none
14,2021-04-23,2,Sb,0.1056970721911003,µg/g,left
14,2021-04-23,2,Ti,16.830303857596,µg/g,none
14,2021-04-23,2,U,0.6001421869743174,µg/g,none
14,2021-04-23,2,V,2.3162398353143416,µg/g,none
15,2021-04-14,3,Ag,0.8528023059151058,µg/g,none
15,2021-04-14,3,As,2.9684119725022744,µg/g,none
15,2021-04-14,3,Cd,0.8496447394457481,µg/g,none
15,2021-04-14,3,Ce,8.500176976147898,µg/g,none
15,2021-04-14,3,Co,2.1571549731113575,µg/g,none
15,2021-04-14,3,Sb,0.10783996549121104,µg/g,left
15,2021-04-14,3,Ti,42.78359186034602,µg/g,none
15,2021-04-14,3,U,0.6230985662631705,µg/g,none
15,2021-04-14,3,V,4.209369150710993,µg/g,none
18,2021-04-21,1,Ag,0.958077981980234,µg/g,none
18,2021-04-21,1,As,5.619335412051567,µg/g,none
18,2021-04-21,1,Cd,0.5878768419723321,µg/g,none
18,2021-04-21,1,Ce,13.07472168510112,µg/g,none
18,2021-04-21,1,Co,1.24806546088583,µg/g,none
18,2021-04-21,1,Sb,0.10936132983377075,µg/g,left
18,2021-04-21,1,Ti,24.629471577535117,µg/g,none
18,2021-04-21,1,U,0.4976771100096988,µg/g,none
18,2021-04-21,1,V,4.648949880194093,µg/g,none
19,2021-04-21,2,Ag,0.5107672968638498,µg/g,none
19,2021-04-21,2,As,4.1959234821505476,µg/g,none
19,2021-04-21,2,Cd,0.5346166116997846,µg/g,none
19,2021-04-21,2,Ce,21.96674673584262,µg/g,none
19,2021-04-21,2,Co,2.0833671126855746,µg/g,none
19,2021-04-21,2,Sb,0.09788566953797964,µg/g,left
19,2021-04-21,2,Ti,16.98193648946108,µg/g,none
19,2021-04-21,2,U,0.49097311019352574,µg/g,none
19,2021-04-21,2,V,2.1103871756390387,µg/g,none
20,2021-04-21,3,Ag,0.6867165697983384,µg/g,none
20,2021-04-21,3,As,4.223943451669121,µg/g,none
20,2021-04-21,3,Cd,1.0011797521511083,µg/g,none
20,2021-04-21,3,Ce,9.16577799225418,µg/g,none
20,2021-04-21,3,Co,2.753958052120852,µg/g,none
20,2021-04-21,3,Sb,0.10244851961889152,µg/g,left
20,2021-04-21,3,Ti,50.04529246060364,µg/g,none
20,2021-04-21,3,U,0.7288236324983387,µg/g,none
20,2021-04-21,3,V,5.001230765948475,µg/g,none
21,2021-04-28,1,Ag,0.6657068049904178,µg/g,none
21,2021-04-28,1,As,5.803808607631893,µg/g,none
21,2021-04-28,1,Cd,0.5534584924948446,µg/g,none
